ID,Condition,Trial,JumpHeightFP,JumpHeightMarkers,PeakPower,AvgPower
1,CMJ,1,0.309929750708553,0.422738593736857,49.5077935787332,5.43544014950336
1,CMJ,2,0.311198911586066,0.435852408994889,49.8446177562267,5.47362107975757
1,CMJ,3,0.297621142324355,0.421401081629389,49.2749106383764,4.99858000139369
